order_id,account_id,amount,payment_method,order_date,status
ORD_e2f68cb417,ACC_L0183,4025.3,upi,2026-06-10T18:36:00,delivered
ORD_a92adc7000,ACC_L0139,4387.19,upi,2026-06-10T06:51:00,delivered
ORD_b1d65348b8,ACC_L0132,1202.89,upi,2026-06-09T15:02:00,delivered
ORD_b42c9e6e94,ACC_L0174,1825.95,wallet,2026-06-06T01:50:00,delivered
ORD_38b15743be,ACC_L0066,2323.12,upi,2026-08-14T12:52:00,delivered
ORD_017d59d1ae,ACC_L0231,1454.07,wallet,2026-07-14T11:52:00,delivered
ORD_172c3233f7,ACC_L0101,2212.47,wallet,2026-07-28T01:46:00,returned
ORD_41aae7e33e,ACC_L0170,5265.81,upi,2026-06-18T12:49:00,delivered
ORD_9c21e7e3c4,ACC_L0096,1557.3,wallet,2026-07-08T13:00:00,delivered
ORD_d1604f9676,ACC_L0210,5208.09,card,2026-07-05T20:26:00,delivered
ORD_cea2f5aedd,ACC_L0158,1506.35,wallet,2026-07-13T17:27:00,returned
ORD_266f0d8477,ACC_L0042,2268.8,wallet,2026-07-24T15:06:00,delivered
ORD_7a2a3940d9,ACC_L0059,319.34,netbanking,2026-07-27T05:44:00,delivered
ORD_6948c6abea,ACC_L0258,5034.0,netbanking,2026-08-30T16:40:00,delivered
ORD_6e485cc204,ACC_L0143,3756.64,wallet,2026-06-08T19:40:00,delivered
ORD_13583a76b1,ACC_L0066,2306.23,netbanking,2026-06-02T08:34:00,delivered
ORD_50e4829785,ACC_L0095,2605.98,wallet,2026-07-01T09:07:00,delivered
ORD_0792d4f07b,ACC_L0119,2730.08,wallet,2026-08-13T22:07:00,delivered
ORD_32bc3cd090,ACC_L0224,676.98,card,2026-08-13T21:31:00,delivered
ORD_82cd2a690e,ACC_L0015,5265.74,card,2026-07-25T05:17:00,delivered
ORD_f4e28c4b7f,ACC_L0159,818.26,netbanking,2026-08-16T12:39:00,delivered
ORD_fe43e6a6ca,ACC_L0108,3372.42,upi,2026-06-11T08:12:00,delivered
ORD_cfdac9c871,ACC_L0027,5651.13,upi,2026-08-10T04:12:00,delivered
ORD_dea1cf42d1,ACC_L0117,3264.19,netbanking,2026-08-15T10:32:00,delivered
ORD_dcd2e2baf5,ACC_L0203,1127.91,upi,2026-06-16T14:11:00,returned
ORD_8cb2b13bda,ACC_L0098,1823.75,card,2026-07-03T01:48:00,delivered
ORD_db93821ca2,ACC_L0128,2872.56,upi,2026-08-28T07:03:00,delivered
ORD_1f146580bd,ACC_L0254,1791.6,upi,2026-06-23T20:38:00,delivered
ORD_d289e5d8f5,ACC_L0148,5956.63,wallet,2026-07-12T00:40:00,delivered
ORD_f2a996070a,ACC_L0147,5032.71,wallet,2026-07-09T05:36:00,delivered
ORD_e7dce1ebaa,ACC_L0146,4261.64,card,2026-08-10T15:03:00,delivered
ORD_7eb02855a7,ACC_RING_A1_3,1520.7,wallet,2026-08-03T07:02:00,delivered
ORD_f5e15672a2,ACC_L0067,4072.34,wallet,2026-08-08T04:24:00,delivered
ORD_8c6d86bcc0,ACC_L0162,5063.37,wallet,2026-07-23T21:31:00,delivered
ORD_6d073a3db7,ACC_L0198,5850.23,wallet,2026-06-21T01:06:00,delivered
ORD_357ce5a277,ACC_L0141,2896.52,netbanking,2026-07-30T03:51:00,disputed
ORD_89ce5d942e,ACC_RING_B1_2,1012.57,upi,2026-08-27T13:42:00,returned
ORD_a93835f308,ACC_L0213,4292.2,upi,2026-07-22T12:47:00,delivered
ORD_9870eb8434,ACC_L0103,4268.62,upi,2026-08-11T03:16:00,delivered
ORD_b7ea8b50b2,ACC_L0018,1904.98,netbanking,2026-07-04T12:08:00,delivered
ORD_adcf7c90f7,ACC_L0011,5791.52,upi,2026-07-04T16:55:00,delivered
ORD_9b9e4a2568,ACC_L0227,5892.18,upi,2026-06-15T04:44:00,delivered
ORD_9174f263df,ACC_L0186,5898.02,upi,2026-06-16T00:03:00,delivered
ORD_b6a731aece,ACC_L0203,3493.19,upi,2026-08-04T18:57:00,delivered
ORD_effd46a464,ACC_L0087,5153.47,wallet,2026-07-07T02:41:00,returned
ORD_89d7c64553,ACC_L0083,1177.81,wallet,2026-06-16T00:31:00,delivered
ORD_26dafe2d44,ACC_L0043,5529.76,wallet,2026-08-06T20:17:00,delivered
ORD_637545f461,ACC_L0214,3997.05,upi,2026-08-04T09:54:00,delivered
ORD_4be154d9bf,ACC_L0242,1049.16,netbanking,2026-07-30T22:59:00,delivered
ORD_3db78744da,ACC_L0197,3958.17,upi,2026-06-13T15:50:00,returned
ORD_4dd8e4214a,ACC_L0133,4356.7,wallet,2026-06-01T00:19:00,delivered
ORD_7ee9a5d276,ACC_L0046,1199.73,card,2026-06-13T06:18:00,delivered
ORD_63afa2d1e6,ACC_L0206,1761.17,upi,2026-08-13T19:30:00,delivered
ORD_45b91b2e86,ACC_L0156,4226.07,netbanking,2026-07-15T15:06:00,delivered
ORD_5bf0901745,ACC_L0097,4663.28,netbanking,2026-07-01T23:42:00,delivered
ORD_dca9706636,ACC_L0159,5196.42,netbanking,2026-06-26T14:07:00,delivered
ORD_5ab54ce939,ACC_N2_0,4646.73,netbanking,2026-07-25T07:51:00,delivered
ORD_98a1517711,ACC_L0124,5461.43,card,2026-07-07T10:18:00,delivered
ORD_b5ec7d1fec,ACC_L0009,5727.97,card,2026-06-20T11:48:00,delivered
ORD_b8872a3f75,ACC_L0050,1853.87,upi,2026-07-23T14:44:00,delivered
ORD_b0f599f366,ACC_L0150,694.43,netbanking,2026-06-14T00:05:00,delivered
ORD_d251d7c535,ACC_N3_1,3712.82,wallet,2026-06-09T08:14:00,delivered
ORD_5015f2cf40,ACC_N3_2,3167.51,upi,2026-06-25T01:50:00,delivered
ORD_47b57c3281,ACC_N5_0,1690.6,netbanking,2026-08-06T17:00:00,delivered
ORD_49e0c27a21,ACC_N3_2,4675.61,upi,2026-07-07T22:38:00,delivered
ORD_e9e472c128,ACC_L0160,1982.14,upi,2026-08-18T18:05:00,delivered
ORD_90246761d2,ACC_L0029,3834.13,upi,2026-08-18T02:29:00,delivered
ORD_c07f2836e0,ACC_L0003,1711.82,card,2026-06-21T11:22:00,delivered
ORD_d637cbb8b8,ACC_N2_2,2475.11,upi,2026-07-17T19:17:00,disputed
ORD_19c37fa116,ACC_L0190,4721.4,netbanking,2026-07-19T22:22:00,delivered
ORD_a99975d756,ACC_L0024,5172.77,upi,2026-08-29T03:24:00,returned
ORD_31a9c05558,ACC_L0116,4130.33,card,2026-08-10T08:52:00,disputed
ORD_660cdbcc7f,ACC_L0251,1628.54,card,2026-06-21T05:14:00,delivered
ORD_4c057974aa,ACC_L0088,5752.68,wallet,2026-07-12T19:30:00,delivered
ORD_f71d02f11d,ACC_L0121,1782.19,netbanking,2026-08-18T15:12:00,returned
ORD_26cbde54a7,ACC_L0027,4360.56,netbanking,2026-08-19T10:42:00,delivered
ORD_989079c59c,ACC_L0076,2132.75,wallet,2026-07-26T14:56:00,delivered
ORD_11999d045a,ACC_L0106,4641.52,upi,2026-06-17T17:40:00,delivered
ORD_43982b7a86,ACC_L0019,755.98,upi,2026-08-25T17:19:00,returned
ORD_fc506e488c,ACC_L0212,3988.3,netbanking,2026-08-21T10:55:00,delivered
ORD_47a5273bd4,ACC_N3_3,1071.05,netbanking,2026-07-17T07:41:00,delivered
ORD_f5ca17dc5d,ACC_L0236,4528.3,netbanking,2026-06-18T13:38:00,delivered
ORD_2fd7865b20,ACC_L0155,3414.26,upi,2026-07-04T07:32:00,delivered
ORD_9d243b97b4,ACC_L0008,5242.53,netbanking,2026-08-04T05:32:00,returned
ORD_a132dcdac2,ACC_N4_2,2355.92,wallet,2026-08-13T08:44:00,delivered
ORD_0a058b584e,ACC_L0061,2734.12,netbanking,2026-07-07T21:34:00,delivered
ORD_2c3db12088,ACC_L0253,5758.15,upi,2026-08-12T18:23:00,delivered
ORD_c1585daf81,ACC_L0196,4754.07,card,2026-07-02T22:04:00,delivered
ORD_fe422a5382,ACC_L0222,2588.14,wallet,2026-08-23T00:03:00,delivered
ORD_2dbd035d05,ACC_L0108,3090.05,upi,2026-08-20T09:39:00,delivered
ORD_58a3a8314d,ACC_L0211,2352.38,netbanking,2026-08-30T20:17:00,delivered
ORD_b46deaa90d,ACC_L0221,1138.56,netbanking,2026-06-28T23:01:00,delivered
ORD_daac30cbf1,ACC_L0089,3647.63,netbanking,2026-07-20T13:49:00,delivered
ORD_ec8d301626,ACC_L0091,916.64,wallet,2026-08-24T10:56:00,delivered
ORD_052315accb,ACC_L0217,4706.81,wallet,2026-06-19T10:55:00,delivered
ORD_8e711cc4a3,ACC_L0090,2994.68,upi,2026-06-24T06:21:00,returned
ORD_d015c117ab,ACC_L0140,1346.4,upi,2026-08-01T07:44:00,delivered
ORD_1c07c2c50e,ACC_L0011,2712.89,wallet,2026-07-10T12:42:00,delivered
ORD_5197a473c0,ACC_L0192,1251.17,wallet,2026-08-12T18:09:00,delivered
ORD_0b316f3190,ACC_L0183,5567.35,wallet,2026-07-01T09:16:00,returned
ORD_c0836b2f5a,ACC_RING_C2_0,1685.94,upi,2026-07-23T01:02:00,returned
ORD_2ee4fa42f5,ACC_L0051,1949.53,netbanking,2026-06-19T02:03:00,delivered
ORD_298b1d5c6b,ACC_RING_B1_0,1843.23,wallet,2026-08-29T02:27:00,delivered
ORD_6eade49717,ACC_L0145,1021.05,upi,2026-06-23T03:58:00,delivered
ORD_8465d1beca,ACC_L0007,2619.64,card,2026-06-20T20:10:00,delivered
ORD_3ef0a2daa8,ACC_L0123,1332.1,netbanking,2026-08-23T08:47:00,delivered
ORD_5efd725106,ACC_L0063,677.28,netbanking,2026-06-05T18:23:00,delivered
ORD_ef5d3bdd37,ACC_L0252,1522.02,netbanking,2026-07-13T11:08:00,delivered
ORD_544eaa7a3b,ACC_L0101,1085.92,card,2026-07-17T16:51:00,delivered
ORD_c63430aa3d,ACC_L0024,4802.77,upi,2026-06-26T14:22:00,delivered
ORD_85a025a0a1,ACC_L0052,4447.02,netbanking,2026-06-11T19:02:00,returned
ORD_5d406d263f,ACC_L0040,746.12,netbanking,2026-08-15T22:53:00,delivered
ORD_1b924aa54e,ACC_L0067,829.3,upi,2026-06-06T01:19:00,disputed
ORD_bd4a517b44,ACC_L0154,4254.56,card,2026-08-09T01:50:00,returned
ORD_063b2911a4,ACC_RING_A1_4,2184.12,netbanking,2026-08-02T04:15:00,returned
ORD_94b493c385,ACC_L0087,4472.69,card,2026-07-30T18:35:00,returned
ORD_964979d6d7,ACC_L0098,1316.9,card,2026-06-05T09:12:00,delivered
ORD_e97f7dba03,ACC_L0020,1382.18,netbanking,2026-08-10T04:17:00,delivered
ORD_63b022cb65,ACC_L0180,1801.5,netbanking,2026-07-22T02:56:00,delivered
ORD_7a47dee9f2,ACC_L0063,4114.92,upi,2026-06-29T20:12:00,delivered
ORD_c663843911,ACC_L0253,4316.36,wallet,2026-06-01T10:15:00,delivered
ORD_0709cf6ae0,ACC_L0181,4739.37,upi,2026-06-02T11:12:00,delivered
ORD_66db3f3005,ACC_L0250,4396.73,upi,2026-07-10T06:47:00,delivered
ORD_084c5c6a57,ACC_L0146,5564.67,card,2026-07-05T01:59:00,delivered
ORD_c00c058e89,ACC_L0075,3691.75,card,2026-08-16T16:18:00,delivered
ORD_810bec56a7,ACC_L0129,4580.5,upi,2026-07-24T22:35:00,returned
ORD_a47148988c,ACC_L0012,3592.37,card,2026-07-14T00:37:00,delivered
ORD_1ec9899a3d,ACC_N2_2,1195.51,wallet,2026-07-23T17:50:00,delivered
ORD_6b51035f10,ACC_L0240,4567.38,upi,2026-08-21T22:45:00,delivered
ORD_a55c4e14db,ACC_L0145,1713.85,wallet,2026-08-19T16:16:00,delivered
ORD_ac41314cae,ACC_L0136,5510.92,netbanking,2026-06-18T16:18:00,delivered
